"text","diggCount","replyCommentTotal","createTimeISO","uniqueId","videoWebUrl","uid","cid","avatarThumbnail"
"ใครมาจากปี2025บ้าง","66","33","2025-08-30T04:26:50.000Z","user8804905665522","https://www.tiktok.com/@burgerlifeworld/video/7410340919049800977","7469715234938422289","7544230307446457105","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/21999930842702a59459ce23cbc2d6b5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0f07d985&x-expires=1762959600&x-signature=u1GFtscxLj0bgDQMcWYrJWSFze4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"MAKK TAKUTT DI KEJER😭","30","0","2024-09-12T15:55:07.000Z","xzy20006","https://www.tiktok.com/@burgerlifeworld/video/7410340919049800977","7322026264263967752","7413785697599849222","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/6e164bd109506b159b0d869f49923c11~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=cc0e4f0a&x-expires=1762959600&x-signature=2pgslpm3z9G1iwnI54Y%2FraOw9Ew%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"о,а я говорила что они существуют","31","0","2024-09-14T18:25:22.000Z","narusik.27","https://www.tiktok.com/@burgerlifeworld/video/7410340919049800977","7348205347688219681","7414566597153669921","https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/2028576433f18472287c8e55cc58b36e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=284eb5b6&x-expires=1762959600&x-signature=I%2FYUlcy8FhRfCgNPuMJcVqYm7Z0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Когда вы поняли то что это не маска 💀","10","0","2025-03-11T04:40:50.000Z","sibo439","https://www.tiktok.com/@burgerlifeworld/video/7410340919049800977","6790663548294710278","7480407228182250256","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/04f4851e4599516ec5b898d3628893b5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=86be66a4&x-expires=1762959600&x-signature=gQDpN7r1o3XZULeCcCgGdJEKctk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"فضائي عنده ايفون الا انا ونت","21","2","2024-12-08T23:48:44.000Z","user6854504442131","https://www.tiktok.com/@burgerlifeworld/video/7410340919049800977","7069469516564562949","7446192074701062918","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/1da52d2d4827cf0d10d097b842fb1fcb~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3cc0056d&x-expires=1762959600&x-signature=6Zk2BYTuayP7IARqW1ANJku18Lk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Nooooo there finally here","140","15","2024-09-03T09:29:27.000Z","dathanp0tts","https://www.tiktok.com/@burgerlifeworld/video/7410340919049800977","7274082293982200838","7410346522892960517","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f1321deff1926d6e2a9400b4b2caf144~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=903ed47d&x-expires=1762959600&x-signature=CLDwyp718ymM5VMvuUEfFyWmLwY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"","43","2","2025-09-22T18:51:54.000Z","addy57680","https://www.tiktok.com/@burgerlifeworld/video/7410340919049800977","7502655594253288503","7552988213430764296","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/46b5cc5a031ca24de1bba43f31387788~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=05b89db7&x-expires=1762959600&x-signature=F2qJDXJVAxymyZLdn8t%2BfL4FtUk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"thực ra tôi xem bản gốc r ổng là người á","51","2","2024-09-22T05:09:12.000Z","butfam24","https://www.tiktok.com/@burgerlifeworld/video/7410340919049800977","7325080609574601733","7417330128306848520","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/fbac79cce886df2626219d752b12b43e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5cdc109a&x-expires=1762959600&x-signature=VeZfCvriztMTpKbwFi9343zG%2FzQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"الاغنيه قاعد تقول كلمه ما يعرفها الا العربي🫢😇","34","9","2025-01-27T12:52:26.000Z","iopkl.22","https://www.tiktok.com/@burgerlifeworld/video/7410340919049800977","7416417665239286801","7464577241126601490","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/182eb4c7f643701a1ed7f2e1974f91f4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=94fd7ab4&x-expires=1762959600&x-signature=iuA9ehkqQph02Ver%2B9%2BZEiFQ6eE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"brookhaven be like:","32","1","2025-05-10T23:44:05.000Z","jainatot1","https://www.tiktok.com/@burgerlifeworld/video/7410340919049800977","7018476217474270234","7502966926986265351","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d723d43b5378829fc4c86efa105fed15~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3e442ac0&x-expires=1762959600&x-signature=t%2BgjKR92%2FLyc5MO3wTMeia8wAHg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Mi sono preso un infarto","8","1","2024-11-16T18:03:23.000Z","0xpi_17","https://www.tiktok.com/@burgerlifeworld/video/7410340919049800977","6854474422239396869","7437938797649904406","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/ec6c069dddbf9815a82b3c509036cf51~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=fa39d88a&x-expires=1762959600&x-signature=RYOIjDlv5Rc9jm29HFh1t9SDpp8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"","21","1","2025-10-29T10:54:56.000Z","mhikzy67","https://www.tiktok.com/@burgerlifeworld/video/7410340919049800977","7390705881218401286","7566595445239104263","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/501888ef249ed51e6c16d72b26becf0c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9f05fc66&x-expires=1762959600&x-signature=XtPHBCejqZGBvR4ElHZG5mm74nA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"me dió miedo
>:(","5","0","2025-10-18T18:27:50.000Z","tadeomoreno6176","https://www.tiktok.com/@burgerlifeworld/video/7410340919049800977","7529215735790470152","7562630202980827924","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/db33e487fda348b1145f2b5c15cda29f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=88503a59&x-expires=1762959600&x-signature=fBvWw%2Fm7lOrFfvZ3tIOgMIKFmII%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"AI cause that cat would have been hissing and putting up a struggle","12","2","2025-10-30T16:37:14.000Z","angiebaby765","https://www.tiktok.com/@slopguap/video/7562071929516068127","7246886928489710634","7567054585974752031","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/b24598ed47556efa808bf6e213e5ebbe~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=447321fc&x-expires=1762959600&x-signature=cWFeJGqNEYj42v94d75o5vQyZlI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"the run off has me 🤣","4","0","2025-10-21T03:44:56.000Z","kristieiden","https://www.tiktok.com/@slopguap/video/7562071929516068127","7232296308291519530","7563515887681979167","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/c8c51aa52781dee7e5e44d8049b3c1f7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3294eb1f&x-expires=1762959600&x-signature=Kkpvz%2BIScwOpJdUccxM7dEwymhY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"I know this is ai but it’s Hella funny","1","0","2025-11-01T17:04:50.000Z","cattaleyasoccer","https://www.tiktok.com/@slopguap/video/7562071929516068127","7547432475770831886","7567803974846530334","https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/6dd29f9343b59a84668e33c088c6a48c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3333e1b2&x-expires=1762959600&x-signature=82YxTgX%2FeR%2BXFqrPB5O2DX0L9n8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Not the gingerly kitty kitty 🐈","2","2","2025-10-23T23:55:44.000Z","kellydlittle369","https://www.tiktok.com/@slopguap/video/7562071929516068127","6961257906265162757","7564570061328810760","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/4f8d5a479049b585106632846bf3653d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1d85ef49&x-expires=1762959600&x-signature=T2SYPxDHihkJUwDJG0ra4%2BbTQb4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Fake sheet","2","3","2025-10-30T19:47:12.000Z","raschad60","https://www.tiktok.com/@slopguap/video/7562071929516068127","6986931849616753670","7567103557473731342","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7318921609840951339~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4823219d&x-expires=1762959600&x-signature=%2FYOG9Y1wgjz9h3sVlITkVRf8NcU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"sorry , I'll have him returned to the rightful owner!! again my apologies!! ,","1","0","2025-10-31T00:38:20.000Z","tictictic58","https://www.tiktok.com/@slopguap/video/7562071929516068127","7147442740930004014","7567178525414818591","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7345118472986165291~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f523c0ae&x-expires=1762959600&x-signature=WQzYrdlut5DzYSBHmmFwaTiajgM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Jules?","0","0","2025-10-31T10:10:09.000Z","mimicme23","https://www.tiktok.com/@slopguap/video/7562071929516068127","7011353522667947014","7567325743362196255","https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f22d8320&x-expires=1762959600&x-signature=mX7Aqlwlvch1i4qHyix3tn8lZxQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"AI","0","0","2025-10-31T18:17:10.000Z","valeriebrouillar4","https://www.tiktok.com/@slopguap/video/7562071929516068127","6857327566542439429","7567451496817804087","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7322896072849195014~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9f6c159a&x-expires=1762959600&x-signature=1sA8tukPuDTqHhijuofMcUuq6MQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"He just wanted a kitten 🤣🤣","1","0","2025-10-18T14:41:22.000Z","noelianicolepaz4","https://www.tiktok.com/@slopguap/video/7562071929516068127","7194996986201048069","7562571832647172920","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/c2985e949d5123048f0bfb73ea98d658~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e742c784&x-expires=1762959600&x-signature=ROpo28m6%2FHNABYpbl6T1zuBtXHA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"what's next smh","1","0","2025-10-30T19:27:00.000Z","atlga25","https://www.tiktok.com/@slopguap/video/7562071929516068127","7081311847869056043","7567098441395864334","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/9a5f158893e6ebef0d6d25cc463ac848~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f2cd12fd&x-expires=1762959600&x-signature=YrkIMHbM0aZyQh0WC59NAoCGA2E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Is this someone taking a cat; and then made into an Alien","1","0","2025-10-26T20:49:19.000Z","cattjak22","https://www.tiktok.com/@slopguap/video/7562071929516068127","7494723311350842414","7565635258236060430","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/ac18edf04f6ba237eb685cd5c9e9c65a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5dc34c63&x-expires=1762959600&x-signature=qhjwhV5RANiIDrKuS8ISzS1CtwI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"ala vg","0","0","2025-11-01T12:48:05.000Z","idninwobwonwskdonwkwk","https://www.tiktok.com/@slopguap/video/7562071929516068127","7242923761820533766","7567737574228329234","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/3973ce0fde3525557d4731a478b7d58f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ef74a3e3&x-expires=1762959600&x-signature=llAbkYwFgj6vVg5KIkKWHwrzpQ8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Needed a snack!","0","0","2025-10-31T16:38:44.000Z","swampgas4u","https://www.tiktok.com/@slopguap/video/7562071929516068127","6922497102858748933","7567426172796093198","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/b685d342c7992367107a4961a28909a6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9241a112&x-expires=1762959600&x-signature=a52kgy5z6LEJAVyl3dgZ%2FW6tH%2FE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"no shadow","1","0","2025-10-23T06:39:17.000Z","douglastomlow","https://www.tiktok.com/@slopguap/video/7562071929516068127","6543773232125345804","7564303049000452882","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7332269098191028244~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=669d607a&x-expires=1762959600&x-signature=H5tw4aJIaQ7Rin2YiMBcuo%2F1lE0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"хахахааа😂","3","0","2025-10-18T11:29:54.000Z","alena.bulatova","https://www.tiktok.com/@slopguap/video/7562071929516068127","7514998013317252113","7562522513856889607","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/5c1533bba388b0b44004504d5f4217f4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5c07fec6&x-expires=1762959600&x-signature=q6Gw8MCiIzqllQphoQGNMoHXKv0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"уходя - уходи. никогда, никогда. все что хочешь возьми, но отдай мне кота! (с) мукка","0","0","2025-10-27T20:50:12.000Z","danny.catcher","https://www.tiktok.com/@slopguap/video/7562071929516068127","7448627177848849414","7566006651477885752","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/1b884470ff68846b8b38ee1183adb2e0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=08456705&x-expires=1762959600&x-signature=77L4Aq9hRkQVhcH7Xtx01a0MfYg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"I love this AI","1","0","2025-10-26T20:34:08.000Z","cattjak22","https://www.tiktok.com/@slopguap/video/7562071929516068127","7494723311350842414","7565631361060963127","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/ac18edf04f6ba237eb685cd5c9e9c65a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5dc34c63&x-expires=1762959600&x-signature=qhjwhV5RANiIDrKuS8ISzS1CtwI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"“ There eating our dogs they’re eating our cats they’re eating our pets” Donald Ediot Trump !!","1","0","2025-10-30T00:18:33.000Z","chepe1571","https://www.tiktok.com/@slopguap/video/7562071929516068127","7290053077481489439","7566802497500234527","https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f22d8320&x-expires=1762959600&x-signature=mX7Aqlwlvch1i4qHyix3tn8lZxQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"@abibayley","1","0","2025-11-08T22:14:48.000Z","nazuko_pan","https://www.tiktok.com/@slopguap/video/7562071929516068127","7567592859156153351","7570481450660184850","https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f22d8320&x-expires=1762959600&x-signature=mX7Aqlwlvch1i4qHyix3tn8lZxQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"😁","1","0","2025-10-20T01:40:42.000Z","denysa393","https://www.tiktok.com/@slopguap/video/7562071929516068127","7504823760659678230","7563112476877128470","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/f147366f17eeac81a8e4ad95ef8ad6a5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c7bed493&x-expires=1762959600&x-signature=bXSw5GrMHn362pM7UoLP0CcEhFo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"😂","1","0","2025-10-19T04:19:01.000Z","jeff.beck.gumban","https://www.tiktok.com/@slopguap/video/7562071929516068127","7027737802276832282","7562782559122965256","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/67e738f26f9dc52e49cdb2e718b1fc15~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6642ed5c&x-expires=1762959600&x-signature=0RHPrm%2FqgBccexoj3SQecg29zt8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"👏","1","0","2025-10-18T06:09:10.000Z","ez_airbrush","https://www.tiktok.com/@slopguap/video/7562071929516068127","6709002037201290246","7562439613613753119","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7524e4d213f9708916a519974b0067ae~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=82652666&x-expires=1762959600&x-signature=MXfyW4tkbLbd1nuYP%2BhsuzSbu2A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"😁","1","0","2025-10-18T07:59:45.000Z","kendallog11","https://www.tiktok.com/@slopguap/video/7562071929516068127","6863096523443684354","7562468332940362497","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/634babe0604801caa30fe0d47f8ec8ad~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e42beacf&x-expires=1762959600&x-signature=axXGGbTboQVU%2BkMjjmvU%2Fa5iDXY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"🥰","0","0","2025-11-02T08:21:04.000Z","dima16743","https://www.tiktok.com/@slopguap/video/7562071929516068127","7473988510594122770","7568040114825577223","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/091342f757b3b478ad6520062ca4060c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7f13375b&x-expires=1762959600&x-signature=%2B3gD9IefncwNtNt0x2xgV9A2rPo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"💯","0","0","2025-11-02T22:47:08.000Z","matteovirgili2024","https://www.tiktok.com/@slopguap/video/7562071929516068127","6635165340898983941","7568263265555464982","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/3597532107c124f0c86380e32e2ebb6f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f7ee9ac1&x-expires=1762959600&x-signature=hIdT%2FW0XlMaaLw5dIOEQzPLVg10%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"😁","0","0","2025-11-02T12:46:08.000Z","eraclio.iglesias","https://www.tiktok.com/@slopguap/video/7562071929516068127","7563262091509023757","7568108252896297759","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/843f0c8288ab4fd088a7a1329122ab7e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=be361eae&x-expires=1762959600&x-signature=szKSimQv4TVY1kK8zbgw95S5dHg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"😉","0","0","2025-11-02T16:24:48.000Z","geylani322","https://www.tiktok.com/@slopguap/video/7562071929516068127","7037072452443685890","7568164791869522705","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7f39a7adbb7c5a55257ee30b9cb77481~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7e0e080e&x-expires=1762959600&x-signature=zK5jWHufeCTfBQt%2F9NOsoYRFtCY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"😂😂😂","0","0","2025-11-04T17:20:26.000Z","angelasmall1962","https://www.tiktok.com/@slopguap/video/7562071929516068127","7066155935702729733","7568921282126742294","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/919beff6686e1f2599d0f3f2fc3015ea~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f124d30c&x-expires=1762959600&x-signature=io35pAojsktoERBD8lPOZiT%2BRKc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"😹😹","0","0","2025-10-28T19:13:16.000Z","samsung.id42","https://www.tiktok.com/@slopguap/video/7562071929516068127","7292509405906519045","7566352775106724664","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/c818527fd9e0c3cee071c8b4e31240b1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=69746aac&x-expires=1762959600&x-signature=oTsim5Xjtqu4AXIouKcjfGl64Jg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"😁","0","0","2025-11-02T22:47:08.000Z","matteovirgili2024","https://www.tiktok.com/@slopguap/video/7562071929516068127","6635165340898983941","7568263268352918294","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/3597532107c124f0c86380e32e2ebb6f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f7ee9ac1&x-expires=1762959600&x-signature=hIdT%2FW0XlMaaLw5dIOEQzPLVg10%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"@อ้อนที่ชอบกินหม่าล่าอ่ะ.🍢:ดูเฉยๆ ไม่ต้องตามมาไม่เล่น ขอโทษที่สบตาคุณข้าพเจ้าขอยกเลิกคำที่ได้ฟังไปและคำที่ได้ฟังไปในใจ ณ เวลานี้ ชั่วโมงนี้ นาทีนี้ และวินาทีนี้ ข้าพเจ้าขอยกเลิกทุกๆคำที่ข้าพเจ้าได้อ่านไปในทุกๆช่วงเวลา ตั้งแต่บัดนี้เป็นต้นไม่เล่น/ทั้งโลก/ตัวฉัน/ครอบครัว/เพื่อน/คนที่ฉันรัก/พ่อแม่/พี่น้อง/ป้าน้าลุงอา/ปู่ย่า/ญาติ/สัตว์เลี้ยง/ข้าพเจ้าขอยกเลิกคำที่ได้ฟังไปและคำที่ได้ฟังไปในใจ ณ เวลานี้ ชั่วโมงนี้ นาทีนี้ และวินาทีนี้ ข้าพเจ้าขอยกเลิกทุกๆคำที่ข้าพเจ้าได้อ่านไปในทุกๆช่วงเวลา ตั้งแต่บัดนี้เป็นต้นไม่เล่น/ทั้งโลก/ตัวฉัน/ครอบครัว/เพื่อน/คนที่ฉันรัก/พ่อแม่/พี่น้อง/ป้าน้าลุงอา/ปู่ย่า/ญาติ/สัตว์เลี้ยง/คนใกล้ตัว/ขอโทษที่สบตาคุณ/และขอให้คนที่ส่งจดหมายลูกโซ่ขอให้ย้อนกลับไปหาคนนั้น ไม่รับคำสาป ไม่ต้องตามมาขอถอนคำที่อ่านในใจไปขอถอนคำที่อ่านไปทั้งหมดไม่เล่นทั้งโลกและทั้งคำสาปขอโทษที่สบตาคุณขอโทษที่สบตาคุณ","0","0","2025-11-02T01:21:14.000Z","nooaung12345","https://www.tiktok.com/@slopguap/video/7562071929516068127","7495722159827305473","7567931940829954823","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f43c65f00d3edeb8cbb534bf216147c5~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=248dd30b&x-expires=1762959600&x-signature=M4oBYa3WhMlclc5zzZowu3DQ1%2FY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"3I/Atlas","1","0","2025-11-06T05:51:54.000Z","canadaguysss","https://www.tiktok.com/@slopguap/video/7562071929516068127","7038158870544761861","7569486030270300946","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d244a76db0a4a1ab42559436af2850be~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9a02ed03&x-expires=1762959600&x-signature=SyihE3UmLN7Vi%2BW7QYpJAeSMQ2w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"AI","0","0","2025-11-03T00:17:09.000Z","larsencheryl","https://www.tiktok.com/@slopguap/video/7562071929516068127","6907816201218049029","7568286483656901406","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/683a3abf001a015e5e15bed820bccf73~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c1160f74&x-expires=1762959600&x-signature=WcqGe8GBgPsddK%2FejVc4YxglFZg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"Cat would run away","3","0","2025-10-30T22:31:08.000Z","cassandraq137","https://www.tiktok.com/@slopguap/video/7562071929516068127","6874296631623730181","7567145890017362718","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7326162009546981382~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=0c04016d&x-expires=1762959600&x-signature=HNrZOed1UAmFG5k4ZzdM9JhWMk4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"ゆうかい","0","0","2025-10-25T01:29:47.000Z","user47086119966988","https://www.tiktok.com/@slopguap/video/7562071929516068127","7357562675582698497","7564965439790695175","https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a87a99db&x-expires=1762959600&x-signature=51OUtQHCszrxV5yVYZEd%2BjfN4QY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
