"authorMeta.avatar","authorMeta.name","text","diggCount","shareCount","playCount","commentCount","videoMeta.duration","musicMeta.musicName","musicMeta.musicAuthor","musicMeta.musicOriginal","createTimeISO","webVideoUrl"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b1ee783e9be6598436c81d0878b881c6~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=928673b5&x-expires=1763038800&x-signature=anbmPfjerjnadk5ob03Yo1cf%2BjY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my","eldorado0730","Bro just filmed an alien invasion on his Ring cam 👽📹
#RingCam #CaughtOnCamera #UFOSighting #AlienEncounter #ViralClip       ","18","0","2313","1","15","QKThr","Aphex Twin","false","2025-10-23T13:38:24.000Z","https://www.tiktok.com/@eldorado0730/video/7564411076075425046"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/703142e079a7712398c28f04831345df~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=efcd4dcc&x-expires=1763038800&x-signature=ZeNWbAAD13mLS21nASGdqAuLyPI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my","divagantehistory","#alien #noestamossolos #ovnisreales #extraterrestres #aivideos #ufos #estamossoloseneluniverso ","1228","246","63600","71","11","Illuminati","Fareoh","false","2025-04-25T19:38:19.000Z","https://www.tiktok.com/@divagantehistory/video/7497337406132210949"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/55695a1744539a0e14e210f49fd023c6~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=50088b0e&x-expires=1763038800&x-signature=Kl%2BCNmOfxjkQOM%2BkRd0OoLF5dvQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my","iamluciferian","#ufo #ufosighting #nasauforeport #3iatlas #nasa ","7727","3803","476000","929","284","original sound","iamluciferian","true","2025-11-04T09:42:26.000Z","https://www.tiktok.com/@iamluciferian/video/7568802769868442935"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/598739a861a35cdea311310b32ef7fa8~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=f92d6405&x-expires=1763038800&x-signature=iv7T4t4%2FN3tioMZYNW3Bn4pHlUY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my","bbcnews","US Air Force veteran Dylan Borland told Congress about his 2012 UFO sighting, saying he endured “sustained reprisals” because of his whistleblowing around these sightings. #UFO #UAP #USNews #BBCNews","468700","44900","6400000","11000","91","original sound - BBC News","BBC News","true","2025-09-09T20:50:00.000Z","https://www.tiktok.com/@bbcnews/video/7548189650074995990"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/53ebae4c27c6d415220dd83816e40dc9~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=ed4dd777&x-expires=1763038800&x-signature=bc6oHELPgCPbC66EVfzGvDohV4c%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my","kennedyjack18","What do yall think❓Comet or Aliens😳⁉️YOUTUBE LINK IN BIO‼️ #fyp #foryou #foryoupage #aliens #alieninvasion #alieninvasion2025 #allienattacknovember #alienattacknovember2025 #scientist #comet #31atlast #mothership #solorsystem #space #conspirancytheorytiktoks #paranormaltiktok #doomsday #doomsdaypreppers #ahs #americanhorrorstory #americanhorrorstorydoublefeature #americanhorrorstoryalien #fx #scifi #valiantthor #folklore #mythology #myth #africantiktok #haitiantiktok #jamicantiktok #outofthisworld #basedontruestory #basedontrueevents #statement #worldwide #trending #trendingtopic #trendingstory #breakingnews #viral #greenscreen ","29700","12000","643100","3121","110","Suspense, horror, piano and music box","takaya","false","2025-08-01T15:24:30.000Z","https://www.tiktok.com/@kennedyjack18/video/7533638215887064375"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/08d6b486517787e1632279459935e73d~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=c24b732f&x-expires=1763038800&x-signature=MQbK3tIT1QM4YWl5QP4%2B%2FlzK8nU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my","arkana_mundi","The 5 Alien Races Still Living On Earth
Episode 1: The Ant People
#aliens #ancientaliens #antpeople #arkanamundi","1126","106","30600","68","61","original sound","Arkana_Mundi","true","2025-11-01T14:40:09.000Z","https://www.tiktok.com/@arkana_mundi/video/7567766737467280670"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3bbc3f969ddb03424de2ae56f44e01a1~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=e02c8b87&x-expires=1763038800&x-signature=FK1O5ibzklL2X%2Bi%2FqXmKJd3v%2FWI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my","shancho36","UFO sighting in Masachusetts November 4th 2025! What is this?! ","278","49","7092","38","14","M83 Solitude","Grace","true","2025-11-04T23:13:02.000Z","https://www.tiktok.com/@shancho36/video/7569012131241184542"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/5fb036ed220033e393963f72b321ffae~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=ee642a55&x-expires=1763038800&x-signature=86JU%2F3rgzblmZbkcNpB4z8xwuJM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","larryknight_4ever","ALIEN CAUGHT ON CAMERA! #aliens #viral #mystery #aliensighting #aliensarereal #discovery #science #tiktok #science #trend","6096","493","843100","153","12","Suspense Horror Movie Music","Bobby Cole","false","2022-03-13T17:36:03.000Z","https://www.tiktok.com/@larryknight_4ever/video/7074639902251535658"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/0174dd7e6d5c20de09eaa3692b57c996~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=679b69e7&x-expires=1763038800&x-signature=EDcIFpYdTHoNK1w%2BIjTAHy%2BWFoc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","discovery","What’s behind these #UFO sightings? The government’s answer: We can’t be sure💬 #UFOsDeclassifiedLIVE #learnontiktok #tiktokpartner #uap #alien","33000","1358","666400","538","56","original sound","Discovery","true","2021-06-30T18:28:25.000Z","https://www.tiktok.com/@discovery/video/6979655583029021957"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1edf4fd5913eea7889d82831cf9786f5~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=9f683c2e&x-expires=1763038800&x-signature=TN3f4Zrcgk0ZWu0qtyR6EPvElpI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my","storytellin78","A mysterious creature was caught on a home security camera. When the footage was reviewed, the residents immediately called the police.
#creature #monster #alien #shapeshift #truestory ","21600","1310","937900","2089","92","Horror atmosphere piano & SE.","Kohrogi","false","2025-04-16T19:09:13.000Z","https://www.tiktok.com/@storytellin78/video/7493990150012275970"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/489d393c86704581c09d2ab5e203e10f~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=620513ed&x-expires=1763038800&x-signature=gTfm2CTQPGKSxE2Ol7ll3cPfWvk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","brknlnx","3i/Atlas emerging from the clouds. Should we be afraid?? 

#3iatlas #aliens #arrival #space #spaceship ","6824","1711","330400","1441","15","original sound","Marc","true","2025-11-05T23:09:09.000Z","https://www.tiktok.com/@brknlnx/video/7569382213272276254"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/85ae555be2f1e7beab6dc844ee283d53~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=8bdef252&x-expires=1763038800&x-signature=%2BA07pupkh6UxQqRO0uz3vzpv4ik%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","exoailabs","USA BREAKING NEWS - ALIEN INVASION

#ufo #ufosighting #unexplained #mystery #alien #conspiracy #extraterrestrial #viral #caughtoncamera #whatisthis #ai #aiart #aivideo #aiartist #animation","158700","25900","6600000","9200","24","original sound - EXO AI","EXO","true","2024-12-23T06:01:34.000Z","https://www.tiktok.com/@exoailabs/video/7451483451166903570"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/1ba612372e87a949fe6c9e046813a350~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=84e13f5a&x-expires=1763038800&x-signature=fMLmONYZOT0ZO3tS4LSZSygOixw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","meltele","Slow playback of the family's video and see this figure. Maybe? or wishful imagining? #alienlasvegasbackyard 
#ufo 
#looksfriendly
#alienlasvegas 
#aliensociety51 
#aretheyreallyhere ","1016","229","112600","74","16","Xtal","Aphex Twin","false","2023-06-21T00:02:57.000Z","https://www.tiktok.com/@meltele/video/7246923072140348718"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/ef34c0dce8013d7ca1289f687f7eec71~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=e81fa584&x-expires=1763038800&x-signature=BOiCh72xpbzCBeEuKYeqghtc%2Fus%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","ashrose824","Wanted to see Moana2 not UAPs 😭 #uaptiktok #uaps #ufosighting #uapsighting #arizonasighting #arizona @ABC News @FOX 10 Phoenix #bullheadcity #ufo #trending #foryou ","961200","204700","11300000","29400","157","original sound","Ash 💋","true","2024-11-30T05:35:12.000Z","https://www.tiktok.com/@ashrose824/video/7442941613732629791"
"https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/09a20b9b4f8c074cd7ddcfe0f7c02483~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=e1c2b356&x-expires=1763038800&x-signature=voe2WuisTl4wa98CtuTnfOSmRhQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","trailerfabrik","NEW LEAKED Footage of UAP-19/61115.
#uap #ufo #sighting #airplane #aivideo ","447100","57400","6300000","6435","11","original sound","TRAILERFABRIK","true","2025-09-12T10:00:55.000Z","https://www.tiktok.com/@trailerfabrik/video/7549140524356160790"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7350929004863422506~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=8a1f7d56&x-expires=1763038800&x-signature=FfueKH3BgHIz6Gm2XcG3bT98oGM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","doyouwanttodo100","What????????#ufo #mustsee #cgi #ufosky #ufosighting ","241500","6170","5100000","5853","15","original sound","Erkwitdawork502","true","2022-09-16T16:03:52.000Z","https://www.tiktok.com/@doyouwanttodo100/video/7144009029923114282"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/64c2ff2bcbf1cec09d8095e46161b9e6~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=7c9e4371&x-expires=1763038800&x-signature=zHYsT8as8JIflAhW537mY%2BRPIWY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","shameposter","Disturbing new footage, real proof of aliens existing… can’t deny this one. #alien #car ","239","25","32600","36","10","original sound","SHAMEposter","true","2025-10-08T15:08:11.000Z","https://www.tiktok.com/@shameposter/video/7558867930394397953"
"https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/d52fb69507fad3d4ee52c08ef8f9ee98~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=5b1f019a&x-expires=1763038800&x-signature=hmkStNrxxxpBJaLGNDAVSpIWMbE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","bizarrenewss","Será possível mesmo? #alien #misterio #teoriadaconspiração ","26600","4305","2100000","2906","61","Suspenseful and tense orchestra(1318015)","SoLaTiDo","false","2023-12-18T02:39:33.000Z","https://www.tiktok.com/@bizarrenewss/video/7313758797091065093"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/320b52b57acd0fa28ce4ba0f5283c7d6~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=4ae4ec1e&x-expires=1763038800&x-signature=VRcPYzUqchSbRhwy%2BIlWXnhDCrg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast2b","sicwititbigd","Spotted a #ufo  headed towards Las Vegas #aliens #ufosighting ","841900","119100","13000000","13100","10","original sound","Derek Leivas","true","2023-02-16T04:23:12.000Z","https://www.tiktok.com/@sicwititbigd/video/7200604500640664878"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1fa211c1b1151a66c0e9c048d70b6dc9~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=e99c8b2a&x-expires=1763038800&x-signature=%2BbIA5tiQMCa0DK%2FEOWfGctLN9UI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my2","janosch2077","Alien Invasion Crash – You Won’t Believe This Footage #horrortok #ufo #uap #ufocrash #alien ","2996","187","495100","61","9","Originalton","Janosch2077","true","2025-07-29T05:19:50.000Z","https://www.tiktok.com/@janosch2077/video/7532369203634933014"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/8d4a27dfd212d564828b67cca0f7220e~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=c5168d65&x-expires=1763038800&x-signature=pPy3322mjb%2F%2Fu8F22x4Lzp%2FdtYU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my2","stefandin1","#UFO
#""UFO""
#DRONES

🤣🤣🤣🤣","9368","310","775600","374","54","X's files parody _1 minute loop(1079525)","KeySets","false","2024-12-14T22:15:36.000Z","https://www.tiktok.com/@stefandin1/video/7448394692082912534"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/fd86da397884bf7aeac5781b57f4eb42~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=c0d3274a&x-expires=1763038800&x-signature=zkgonrJOXh%2FLQDjrm%2FFCHNAb8DQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my2","freeart_nsk","А у нас новый пришелец, узнали?) #экспонат #freeart_nsk #workshop #пришельцы #alien #ufo #props","93000","1132","4400000","1215","9","My Heart Went Oops","Tiagz","false","2021-02-08T08:38:53.000Z","https://www.tiktok.com/@freeart_nsk/video/6926809566697049346"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/99b27f31b4fb07dd1f74d1eb8e72b514~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=2c570ae2&x-expires=1763038800&x-signature=AkIE%2Ba49a%2BDPSmoTyOIlRNiHEcY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my","virtmedia.films","Real aliens. I knew they were up to something.. sneaky aliens. Lucky that I kept my distance.

#aliens #theyarehere #aliensattack #ufo #creatorsearchinsights ","3206","658","290200","92","10","Tense Pulse","TELE MUSIC","false","2025-08-12T23:35:19.000Z","https://www.tiktok.com/@virtmedia.films/video/7537846737340222775"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/8a07703c1f03bdd02f529d61f156b63e~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=42ffc39a&x-expires=1763038800&x-signature=o07GEngrL0H66a2%2FHr9e3bi3w7g%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my2","the_undiscoveredd","I found it in this cave😰😰😰
#ufo #aliens #fyp #viral #tiktok ","758","182","70800","61","11","sonido original","the undiscovered","true","2025-07-24T16:08:48.000Z","https://www.tiktok.com/@the_undiscoveredd/video/7530681081171889430"
"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/498e8f9d37880c507ef72e8717514a92~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=68a39a6f&x-expires=1763038800&x-signature=RvYrkZb4pAHDPF%2FMn9Wf7AM7d0M%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my2","ship_ia","Ovni no mar
Ufo encounter

#ovni #ufo #misterio #mistery #fyppp #alien #marines #sea #ships #nasa #ocean #aliens #drone #dron #eua #2025","15000","549","2400000","314","10","som original","Bielzin da Cross","true","2025-01-27T13:41:32.000Z","https://www.tiktok.com/@ship_ia/video/7464589966790675718"
"https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-euttp/919c532eda4dd864a7cfc7379cfe0d51~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=519a3fd6&x-expires=1763038800&x-signature=gAa9z3v3gHh%2FOEaKtgBSaLuo89w%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my2","ihorofficial","I found the UFO glas😱🤯 #ufo #barcelona #ihorofficial ","7369","61","780400","385","20","The X Files Theme","John Beal","false","2022-08-20T14:37:06.000Z","https://www.tiktok.com/@ihorofficial/video/7133967392006278406"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a644f4e5c77a9b93bdd55f0bbb3c0694~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=7c5af33d&x-expires=1763038800&x-signature=aTiKYtwMP5OpThm6BBgP%2Bzh7gC8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my2","nightmarealist","Fly me to the moon~ 🛸 #ufo #alien #nightmare #scary ","2903","189","339100","184","25","original sound - Nightmarealist","Nightmarealist","true","2024-03-27T11:08:34.000Z","https://www.tiktok.com/@nightmarealist/video/7350998493886188806"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7333817169114824712~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=68a5a1fd&x-expires=1763038800&x-signature=FMMMWbVc982xx%2BXndsu48C0YGOs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my2","pattarawadee15","UFOตกใจมาก#ufo","3479","45","418200","319","12","เสียงต้นฉบับ - ห้างทองวังทองสร้อย","คิตตี้นตช.anti-agingทองเพชรศัล","true","2021-11-24T10:12:02.000Z","https://www.tiktok.com/@pattarawadee15/video/7034077196901797147"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/831ae51692f99925839bd10b7ad1e605~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=c9b20dee&x-expires=1763038800&x-signature=qxqUWubJUGBk6p5eA3WVR%2BUV6Mg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my2","redbull.th","ยาน UFO มีเสียงยังไง? 👽 🛸 #redbull #redbullth #givesyouwiiings #f1 #UFO #ตลก","34500","61","1300000","100","17","original sound - Red Bull Thailand","Red Bull Thailand","true","2023-11-22T11:30:21.000Z","https://www.tiktok.com/@redbull.th/video/7304247339991026976"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/485f61a80f7e943b5e121beeebdb687f~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=18aca959&x-expires=1763038800&x-signature=cdOcJ%2BMrQExMhTJI5q096FN5i1E%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","izzat_5.01","#ufo #ufos #aliensighting #uaptiktok #usa_tiktok #today #fyp #foryou #foryoupage #news #alien #ufoキャッチャー #viralvideo #darpa #trendingvideo #aliens #ovnis #trending #ufology #ovni ","4678","950","438100","427","14","original sound","Izzat_5.0","true","2025-03-14T00:53:19.000Z","https://www.tiktok.com/@izzat_5.01/video/7481461891672395054"
"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/be9c5386679324ef23d06c6fe7c54be0~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=bf4e18e9&x-expires=1763038800&x-signature=umqxRBinQzomtHTQ0TRUftT1YVA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my2","pollo.ai4","#alien #extraterrestres #ufo #ufosighting #mystery ","18400","945","1200000","202","11","Suspense","Gold-Tiger","false","2025-08-21T09:01:10.000Z","https://www.tiktok.com/@pollo.ai4/video/7540961266161126679"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a348389832dd7f7938e01b29e7eca5a3~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=0b557bef&x-expires=1763038800&x-signature=sAWipbfn78SmZJBV06yEvR9uMOo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my2","gabbyisthebest98","#alien ","938","53","138600","210","9","UFO","Audio Decor Sound Effects","false","2025-05-04T04:12:35.000Z","https://www.tiktok.com/@gabbyisthebest98/video/7500438486319713579"
"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/be9c5386679324ef23d06c6fe7c54be0~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=bf4e18e9&x-expires=1763038800&x-signature=umqxRBinQzomtHTQ0TRUftT1YVA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my2","pollo.ai4","#alien #extraterrestres #ufosighting #mystery #fyp ","13100","1523","1400000","249","8","original sound","POLLO.AI_ALIEN_CHANNEL","true","2025-09-15T09:22:59.000Z","https://www.tiktok.com/@pollo.ai4/video/7550243997038529814"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2aed642adee5366f4c8975245639a8ca~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=33ef2501&x-expires=1763038800&x-signature=KgnMMq0o19vecCoEdjG073ItUUw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my2","zcoficialtr","uzaylı 😱 #alienz👽 #alien #ufos #ufosky #kesfet #kesfetteyiz #LiveForTheChallenge #chocolatseve","97","37","20600","15","19","Gerilim Müziği","Murat Evgin","false","2022-05-19T22:29:13.000Z","https://www.tiktok.com/@zcoficialtr/video/7099578150589353217"
"https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/b46e304ea1e981bbde5427a6bd8fd4da~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=68e55800&x-expires=1763038800&x-signature=Nb5Kbfs1U5wSP9m2dJA7lTMJ9TI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my2","khattri_editz4","😳?#alightmotion_edit #ufo #mystery #khattri_editz4 #ag_society⚡ #soul👻society #444⚔️society👑 #rsf_⚽ #keepsupporting #goviral #fypシ゚ #viral #foryou #foryoupage ","247100","5703","6100000","3567","33","original sound - 𝗦𝗛𝗢𝗡𝗚 || 𝗣𝗥𝗘𝗦𝗘𝗧🎟️","Harviee","true","2025-03-17T14:04:47.000Z","https://www.tiktok.com/@khattri_editz4/video/7482779131545996551"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a0312c1a4e1fdd78dcf94f7c0d535763~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=15de974c&x-expires=1763038800&x-signature=sT21zAe8U%2Fn8vYZC7YAt8AC7XLg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my2","sickandwrongpodcast","Mars Attacks! 👽🛸👾
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
,
.
.
#starwars #maythe4thbewithyou #alien #startrek #ufo #extraterrestrial ","1300000","429300","23000000","47100","22","original sound","Sick and Wrong Podcast","true","2024-05-05T22:48:00.000Z","https://www.tiktok.com/@sickandwrongpodcast/video/7365651021441355050"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/aebbc006962010e208d34616688c11a0~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=df3767ba&x-expires=1763038800&x-signature=d4YkdO4WmfIgqthG0dDYqUTe2L0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","scottcwaring","Caught this on nasa live space station camera yesterday. Strange object, metallic sphere , is it a UFO or satellite? 👽 #ufo #science #astronomy #nasa #space ","9977","818","526600","655","9","original sound","LinkStars","true","2025-11-04T23:25:03.000Z","https://www.tiktok.com/@scottcwaring/video/7569015269289397522"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/6ca262e21d4f7900e5ab9590b032f7f6~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=5908526f&x-expires=1763038800&x-signature=1Uv7mC0BfznMTESOURIGZ5aJ6%2FM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva","suet.yo","#alien #ovni #ufo ","2673","378","385900","118","5","Starsurge (No Percussion)","Jan J. Hammer","false","2025-11-09T21:46:47.000Z","https://www.tiktok.com/@suet.yo/video/7570845365998570770"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ea5f1a21c045e42a9768b8ceff4cfcb6~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=9fa6adb8&x-expires=1763038800&x-signature=fFNSoLuL8mvPrhSKy4tMf%2BTwpZw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my2","tupacabra_vids","They come at night.#paranormal #ufo","15900","2327","754500","893","5","original sound - Tupacabra",,"false","2025-08-08T22:14:28.000Z","https://www.tiktok.com/@tupacabra_vids/video/7536341573626268958"
"https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/6e99b7c32fdd5d3616fb5b96f6a524e5~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=dfd0e4ef&x-expires=1763038800&x-signature=RTWSFULFjSToHUCEToxS1EMYerE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","visitantesufo","OVNI AVISTADO NO OCEANO 
#mystery #drone #ufo #technology #sea #ocean #alien #nasa #area51 ","45500","2953","2700000","2180","30","som original","VisitantesUFO","true","2025-02-16T12:42:00.000Z","https://www.tiktok.com/@visitantesufo/video/7471996316843871493"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a916c43a8e7848e69120a17f6efc4eea~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=26bb207e&x-expires=1763038800&x-signature=pquJYWb6pnFzHgvWFvIzrOfJLlg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my","styxsaibot","UFO With Bright Lights Spotted #scary #creepy #horror #alien #ufo #paranormal ","6131","758","207400","426","31","original sound","StyxSaibot","true","2024-10-18T02:30:26.000Z","https://www.tiktok.com/@styxsaibot/video/7426937425932619054"
